"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-04","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","5601","","","","0"
"2004-04","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","12.30","","","","2"
"2004-04","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","5.20","","","","2"
"2004-04","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","7.09","","","","2"
"2004-04","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","7.22","","","","2"
"2004-04","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","3.82","","","","2"
"2004-04","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.40","","","","2"
"2004-04","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","3.02","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","1059880","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","661952","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","123232","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","113972","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","160724","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1074504","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","39820","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","317612","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","717072","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","702448","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","54036","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","756484","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","92912","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","39124","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","53788","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","38876","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","10824","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","28052","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","54036","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Mortgage interest paid","Dollars","81","millions","6","v1001696811","1.1.20","28300","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage interest paid","Dollars","81","millions","6","v1001696812","1.1.21","25736","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt ","Dollars","81","millions","6","v1001757403","1.1.29","22912","","","","0"
"2004-07","Canada","","Seasonally adjusted at annual rates","Debt service ratio","Ratio","270","units","0","v1001696813","1.1.22","12.28","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio","Ratio","270","units","0","v1001696814","1.1.23","5.17","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696815","1.1.24","7.11","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Debt service ratio, interest only","Ratio","270","units","0","v1001696816","1.1.25","7.14","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696817","1.1.26","3.74","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696818","1.1.27","3.40","","","","2"
"2004-07","Canada","","Seasonally adjusted at annual rates","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696819","1.1.28","3.03","","","","2"
"2004-07","Canada","","Unadjusted","Household income","Dollars","81","millions","6","v1001696820","1.2.1","269127","","","","0"
"2004-07","Canada","","Unadjusted","Compensation of employees","Dollars","81","millions","6","v1001696821","1.2.2","166446","","","","0"
"2004-07","Canada","","Unadjusted","Net mixed income","Dollars","81","millions","6","v1001696822","1.2.3","34818","","","","0"
"2004-07","Canada","","Unadjusted","Property income received","Dollars","81","millions","6","v1001696823","1.2.4","28282","","","","0"
"2004-07","Canada","","Unadjusted","Current transfers received","Dollars","81","millions","6","v1001696824","1.2.5","39581","","","","0"
"2004-07","Canada","","Unadjusted","Household outlays","Dollars","81","millions","6","v1001696825","1.2.6","269361","","","","0"
"2004-07","Canada","","Unadjusted","Property income paid","Dollars","81","millions","6","v1001696826","1.2.7","10037","","","","0"
"2004-07","Canada","","Unadjusted","Current transfers paid","Dollars","81","millions","6","v1001696827","1.2.8","79341","","","","0"
"2004-07","Canada","","Unadjusted","Household final consumption expenditure","Dollars","81","millions","6","v1001696828","1.2.9","179983","","","","0"
"2004-07","Canada","","Unadjusted","Disposable income ","Dollars","81","millions","6","v1001696829","1.2.10","179749","","","","0"
"2004-07","Canada","","Unadjusted","Plus: Interest paid","Dollars","81","millions","6","v1001696830","1.2.11","13612","","","","0"
"2004-07","Canada","","Unadjusted","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696831","1.2.12","193361","","","","0"
"2004-07","Canada","","Unadjusted","Total debt payments","Dollars","81","millions","6","v1001696832","1.2.13","23331","","","","0"
"2004-07","Canada","","Unadjusted","Mortgage debt payments","Dollars","81","millions","6","v1001696833","1.2.14","9847","","","","0"
"2004-07","Canada","","Unadjusted","Non-mortgage debt payments","Dollars","81","millions","6","v1001696834","1.2.15","13484","","","","0"
"2004-07","Canada","","Unadjusted","Total obligated payments of principal","Dollars","81","millions","6","v1001696835","1.2.16","9719","","","","0"
"2004-07","Canada","","Unadjusted","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696836","1.2.17","2702","","","","0"
"2004-07","Canada","","Unadjusted","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696837","1.2.18","7017","","","","0"
"2004-07","Canada","","Unadjusted","Total interest paid","Dollars","81","millions","6","v1001696838","1.2.19","13612","","","","0"
"2004-07","Canada","","Unadjusted","Mortgage interest paid","Dollars","81","millions","6","v1001696839","1.2.20","7145","","","","0"
"2004-07","Canada","","Unadjusted","Non-mortgage interest paid","Dollars","81","millions","6","v1001696840","1.2.21","6467","","","","0"
"2004-07","Canada","","Unadjusted","Of which: consumer debt ","Dollars","81","millions","6","v1001757404","1.2.29","5758","","","","0"
"2004-07","Canada","","Unadjusted","Debt service ratio","Ratio","270","units","0","v1001696841","1.2.22","12.07","","","","2"
"2004-07","Canada","","Unadjusted","Mortgage debt service ratio","Ratio","270","units","0","v1001696842","1.2.23","5.09","","","","2"
"2004-07","Canada","","Unadjusted","Non-mortgage debt service ratio","Ratio","270","units","0","v1001696843","1.2.24","6.97","","","","2"
"2004-07","Canada","","Unadjusted","Debt service ratio, interest only","Ratio","270","units","0","v1001696844","1.2.25","7.04","","","","2"
"2004-07","Canada","","Unadjusted","Mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696845","1.2.26","3.70","","","","2"
"2004-07","Canada","","Unadjusted","Non-mortgage debt service ratio, interest only","Ratio","270","units","0","v1001696846","1.2.27","3.34","","","","2"
"2004-07","Canada","","Unadjusted","Of which: consumer debt service ratio, interest only","Ratio","270","units","0","v1001696847","1.2.28","2.98","","","","2"
"2004-10","Canada","","Seasonally adjusted at annual rates","Household income","Dollars","81","millions","6","v1001696792","1.1.1","1072216","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","667240","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Net mixed income","Dollars","81","millions","6","v1001696794","1.1.3","124132","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Property income received","Dollars","81","millions","6","v1001696795","1.1.4","115656","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Current transfers received","Dollars","81","millions","6","v1001696796","1.1.5","165188","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Household outlays","Dollars","81","millions","6","v1001696797","1.1.6","1090688","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Property income paid","Dollars","81","millions","6","v1001696798","1.1.7","40840","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Current transfers paid","Dollars","81","millions","6","v1001696799","1.1.8","325280","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Household final consumption expenditure","Dollars","81","millions","6","v1001696800","1.1.9","724568","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Disposable income ","Dollars","81","millions","6","v1001696801","1.1.10","706096","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Plus: Interest paid","Dollars","81","millions","6","v1001696802","1.1.11","54456","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Equals: disposable income before payment of interest","Dollars","81","millions","6","v1001696803","1.1.12","760552","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Total debt payments","Dollars","81","millions","6","v1001696804","1.1.13","95396","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Mortgage debt payments","Dollars","81","millions","6","v1001696805","1.1.14","39852","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Non-mortgage debt payments","Dollars","81","millions","6","v1001696806","1.1.15","55544","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Total obligated payments of principal","Dollars","81","millions","6","v1001696807","1.1.16","40940","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Obligated mortgage principal payments","Dollars","81","millions","6","v1001696808","1.1.17","11224","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Obligated non-mortgage principal payments","Dollars","81","millions","6","v1001696809","1.1.18","29716","","","","0"
"2004-10","Canada","","Seasonally adjusted at annual rates","Total interest paid","Dollars","81","millions","6","v1001696810","1.1.19","54456","","","","0"
